tgl,manufacture,version,max_slot,iploopback,hostname,self_slot,tipe_card,tipe_card_1,cap,port_used,port_idle,list_port_used,node,file2_sto_a,file2_types,file2_platform,file2_sto,file2_sto_l,file2_witel,file2_reg,file2_cluster,file2_longitude,file2_latitude
,,,,,ME-B-JWB-PRG,,,,,,,,,PRG,7450 ESS-6,ALCATEL-LUCENT,CSP,CISOMPET,TASIKMALAYA,3,,107.80965,-7.55006
,,,,,ME-B-JWB-RGA,,,,,,,,,RGA,7750 SR-a8,ALCATEL-LUCENT,RGA,RAJAGALUH,CIREBON,3,,108.3415,-6.77611
,,,,,ME-B-JWB-RJP,,,,,,,,,RJP,7450 ESS-6,ALCATEL-LUCENT,RJP,RAJAPOLAH,TASIKMALAYA,3,,108.1948,-7.22063
,,,,,ME-B-JWB-RKS,,,,,,,,,RKS,,ALCATEL-LUCENT,RKS,RANGKASBITUNG,SERANG,2,,106.2464,-6.35788
,,,,,ME-B-JWB-SDU,,,,,,,,,SDU,7450 ESS-6,ALCATEL-LUCENT,SDU,SINDANGLAUT,CIREBON,3,,108.6268,-6.82984
,,,,,ME-B-JWB-TAS,,,,,,,,,TAS,7450 ESS-6,ALCATEL-LUCENT,TAS,TANJUNGSARI,BANDUNG,3,,107.8011,-6.90281
,,,,,ME-B-JWB-TTC,,,,,,,,,TTC,7450 ESS-6,ALCATEL-LUCENT,GGK,BANDUNG GEGERKALONG,BANDUNG,3,,107.5893,-6.87014
,,,,,ME-B-JWB-WNR,,,,,,,,,WNR,7750 SR-7,ALCATEL-LUCENT,WNR,WANARAJA,TASIKMALAYA,3,,107.6546,-7.1845
,,,,,ME-B-KTI-KLM-RR,,,,,,,,,KLM,,TELLABS,KLM,KALIASEM,DENPASAR,5,,115.21865,-8.65481
,,,,,ME-B-KTI-MLK,,,,,,,,,MLK,,TELLABS,,,,7,,,
,,,,,ME-B-KTI-SLG,,,,,,,,,SLG,,TELLABS,SLG,SAMALANGA,ACEH,1,,96.36778,5.21083
,,,,,ME-B-KTI-TBG,,,,,,,,,TBG,,TELLABS,TBG,TEMBAGAPURA,JAYAPURA,7,,136.8884,-4.56228
,,,,,ME-B-KTI-TNO,,,,,,,,,TNO,,TELLABS,,,,7,,,
,,,,,ME-D!-RAIA,,,,,,,,,RAIA,,ALCATEL-LUCENT,RAI,RANAI,RIKEP,1,,108.38517,3.94121
,,,,,ME-D1-ABAA,,,,,,,,,ABAA,,,ABA,AMBARITA,SUMUT,1,,98.84361,2.6775
,,,,,ME-D1-AGRA,,,,,,,,,AGRA,7750 SR-a8,ALCATEL-LUCENT,AGR,ARGA MAKMUR,BENGKULU,1,,102.1944,-3.43889
,,,,,ME-D1-ALHA,,,,,,,,,ALHA,7750 SR-a8,ALCATEL-LUCENT,ALH,ALAHAN PANJANG,PADANG,1,,100.7881,-1.08194
,,,,,ME-D1-AMKA,,,,,,,,,AMKA,7450 ESS-6,ALCATEL-LUCENT,AMK,AIR MOLEK,RIDAR,1,,102.29389,-0.36064
,,,,,ME-D1-ANPA,,,,,,,,,ANPA,7450 ESS-6,HUAWEI,ANP,AEK KANOPAN,SUMUT,1,,99.65528,2.57194
,,,,,ME-D1-ANRA,,,,,,,,,ANRA,7450 ESS-6,ALCATEL-LUCENT,ANR,AEK NABARA,SUMUT,1,,99.95174,2.06549
,,,,,ME-D1-ARKA,,,,,,,,,ARKA,7750 SR-7,ALCATEL-LUCENT,ARK,ARENGKA,RIDAR,1,,101.41907,0.46632
,,,,,ME-D1-BAGA,,,,,,,,,BAGA,7450 ESS-6,ALCATEL-LUCENT,BAG,BAGAN SIAPI-API,RIDAR,1,,100.80753,2.15895
,,,,,ME-D1-BAKA,,,,,,,,,BAKA,7750 SR-7,ALCATEL-LUCENT,BAK,BAKONGAN,ACEH,1,,97.48222,2.92639
,,,,,ME-D1-BASA,,,,,,,,,BASA,7450 ESS-6,ALCATEL-LUCENT,BAS,BENGKALIS,RIDAR,1,,102.1107,1.46622
,,,,,ME-D1-BBTA,,,,,,,,,BBTA,7450 ESS-6,HUAWEI,,BABAT TOMAN SEKAYU,PALEMBANG,1,,103.63721,-2.73916
,,,,,ME-D1-BBUA,,,,,,,,,BBUA,7750 SR-a8,ALCATEL-LUCENT,BDU,BLAMBANGAN UMPU,LAMPUNG,1,,104.5182,-4.50438
,,,,,ME-D1-BCMA,,,,,,,,,BCMA,7450 ESS-6,ALCATEL-LUCENT,TIS,TAIS,BENGKULU,1,,102.5753,-3.07833
,,,,,ME-D1-BDAA,,,,,,,,,BDAA,7750 SR-12,HUAWEI,BDA,BANDAR JAYA,LAMPUNG,1,,105.2091,-4.93568
,,,,,ME-D1-BDBA,,,,,,,,,BDBA,,ALCATEL-LUCENT,BDB,BANDAR BARU,SUMUT,1,,98.54072,3.26445
,,,,,ME-D1-BDS-COLO,,,,,,,,,BDS,7750 SR-7,ALCATEL-LUCENT,DGS,BATAM BUKIT DANGAS STPR,RIKEP,1,,103.939,1.12389
,,,,,ME-D1-BDSA,,,,,,,,,BDSA,7750 SR-12,HUAWEI,DGS,BATAM BUKIT DANGAS STPR,RIKEP,1,,103.939,1.12389
,,,,,ME-D1-BDSA-RR,,,,,,,,,BDSA,,,DGS,BATAM BUKIT DANGAS STPR,RIKEP,1,,103.939,1.12389
,,,,,ME-D1-BDTA,,,,,,,,,BDTA,7750 SR-7,ALCATEL-LUCENT,BDT,BANDAR BUAT,PADANG,1,,100.4217,-0.95333
,,,,,ME-D1-BET-TSEL,,,,,,,,,BET,,,BET,BETUNG,PALEMBANG,1,,104.22211,-2.84126
,,,,,ME-D1-BGOA,,,,,,,,,BGOA,7450 ESS-6,HUAWEI,BGO,BATANG TORU,SUMUT,1,,99.04136,1.48766
,,,,,ME-D1-BGSA,,,,,,,,,BGSA,7750 SR-a8,ALCATEL-LUCENT,BGS,BUNGUS,PADANG,1,,100.4131,-0.24333
,,,,,ME-D1-BGUA,,,,,,,,,BGUA,7750 SR-7,ALCATEL-LUCENT,BGU,BAGAN BATU,RIDAR,1,,100.40757,1.69844
,,,,,ME-D1-BINA,,,,,,,,,BINA,7750 SR-7,ALCATEL-LUCENT,BTH,BINTUHAN,BENGKULU,1,,102.3539,-3.79306
,,,,,ME-D1-BIRA,,,,,,,,,BIRA,7750 SR-7,ALCATEL-LUCENT,BIR,BIREUN,ACEH,1,,96.70417,5.20139
,,,,,ME-D1-BJI-3,,,,,,,,,BJI,9000-8EA HDC,ZTE,BJI,BINJAI,MEDAN,1,,98.4956,3.61021
,,,,,ME-D1-BJIA,,,,,,,,,BJIA,7750 SR-7,ALCATEL-LUCENT,BJI,BINJAI,MEDAN,1,,98.4956,3.61021
,,,,,ME-D1-BKJA,,,,,,,,,BKJA,7750 SR-7,ALCATEL-LUCENT,BKJ,BLANGKEJEREN,ACEH,1,,97.34167,3.99477
,,,,,ME-D1-BKMA,,,,,,,,,BKMA,7750 SR-a8,ALCATEL-LUCENT,BKM,BUKIT KEMUNING,LAMPUNG,1,,104.5606,-4.87306
,,,,,ME-D1-BKNA,,,,,,,,,BKNA,7750 SR-12,HUAWEI,BKN,BANGKINAN,RIDAR,1,,101.02223,0.33739
,,,,,ME-D1-BKOA,,,,,,,,,BKOA,7750 SR-7,ALCATEL-LUCENT,BKO,BANGKO,JAMBI,1,,102.2752,-2.06454
,,,,,ME-D1-BKPA,,,,,,,,,BKPA,7450 ESS-6,ALCATEL-LUCENT,BKP,BATANG KAPAS,PADANG,1,,104.20936,0.95087
,,,,,ME-D1-BKRA,,,,,,,,,BKRA,7750 SR-12,HUAWEI,BKR,BUKIT RAYA,RIDAR,1,,101.45286,0.43873
,,,,,ME-D1-BKTA,,,,,,,,,BKTA,7750 SR-7,ALCATEL-LUCENT,BKT,BUKITTINGGI,PADANG,1,,100.3694,-0.31111
,,,,,ME-D1-BKTA-RR,,,,,,,,,BKTA,,,BKT,BUKITTINGGI,PADANG,1,,100.3694,-0.31111
,,,,,ME-D1-BLG-3,,,,,,,,,BLG,,,BLG,BALIGE,SUMUT,1,,99.06938,2.33181
,,,,,ME-D1-BLGA,,,,,,,,,BLGA,7750 SR-7,ALCATEL-LUCENT,BLG,BALIGE,SUMUT,1,,99.06938,2.33181
,,,,,ME-D1-BLSA,,,,,,,,,BLSA,7450 ESS-6,ALCATEL-LUCENT,BLS,BALAI SELASA,PADANG,1,,100.8386,-1.79833
,,,,,ME-D1-BLTA,,,,,,,,,BLTA,7450 ESS-6,ALCATEL-LUCENT,BLT,BELITANG,PALEMBANG,1,,104.64034,-4.10926
,,,,,ME-D1-BNAC,,,,,,,,,BNAC,7750 SR-7,ALCATEL-LUCENT,BNA,BANDA ACEH CENTRUM,ACEH,1,,95.31973,5.5525
,,,,,ME-D1-BNKC,,,,,,,,,BNKC,7750 SR-7,ALCATEL-LUCENT,BNC,MDF BENGKULU CENTRUM,BENGKULU,1,,102.2656,-3.79667
,,,,,ME-D1-BNNA,,,,,,,,,BNNA,7450 ESS-6,ALCATEL-LUCENT,BNN,BEUREUNUN,ACEH,1,,95.98714,5.27158
,,,,,ME-D1-BPDA,,,,,,,,,BPDA,7750 SR-a8,ALCATEL-LUCENT,BPD,BLANGPIDIE,ACEH,1,,96.83334,3.73417
,,,,,ME-D1-BPOA,,,,,,,,,BPOA,7450 ESS-6,JUNIPER,TBK,TANJUNG BALAI KARIMUN,RIKEP,1,,103.4389,0.99039
,,,,,ME-D1-BSKA,,,,,,,,,BSKA,7750 SR-a8,ALCATEL-LUCENT,BSK,BATU SANGKAR,PADANG,1,,101.50336,-0.95627
,,,,,ME-D1-BST-3,,,,,,,,,BST,9000-2E10A,ZTE,BST,BRASTAGI,SUMUT,1,,98.50553,3.19899
,,,,,ME-D1-BSTA,,,,,,,,,BSTA,7450 ESS-6,ALCATEL-LUCENT,BST,BRASTAGI,SUMUT,1,,98.50553,3.19899
,,,,,ME-D1-BTBA,,,,,,,,,BTBA,7750 SR-a8,ALCATEL-LUCENT,,,,1,,103.57894,-1.59308
,,,,,ME-D1-BTC,,,,,,,,,BTC,7750 SR-7,HUAWEI,BTC,BATAM CENTRE,RIKEP,1,,104.05114,1.11527
,,,,,ME-D1-BTC-RR,,,,,,,,,BTC,7750 SR-a8,ALCATEL-LUCENT,BTC,BATAM CENTRE,RIKEP,1,,104.05114,1.11527
,,,,,ME-D1-BTC-TSEL,,,,,,,,,BTC,,ALCATEL-LUCENT,BTC,BATAM CENTRE,RIKEP,1,,104.05114,1.11527
,,,,,ME-D1-BTGA,,,,,,,,,BTGA,7750 SR-7,ALCATEL-LUCENT,BET,BETUNG,PALEMBANG,1,,104.22211,-2.84126
,,,,,ME-D1-BTM-BBT,,,,,,,,,BTM,7450 ESS-6,ALCATEL-LUCENT,BTC,BATAM CENTRE,RIKEP,1,,104.05114,1.11527
,,,,,ME-D1-BTM-BTM,,,,,,,,,BTM,,ALCATEL-LUCENT,BTC,BATAM CENTRE,RIKEP,1,,104.05114,1.11527
,,,,,ME-D1-BTM-ECO,,,,,,,,,BTM,,ALCATEL-LUCENT,BTC,BATAM CENTRE,RIKEP,1,,104.05114,1.11527
,,,,,ME-D1-BTM-EPC,,,,,,,,,BTM,,ALCATEL-LUCENT,BTC,BATAM CENTRE,RIKEP,1,,104.05114,1.11527
,,,,,ME-D1-BTM-GPN,,,,,,,,,BTM,7450 ESS-6,HUAWEI,BTC,BATAM CENTRE,RIKEP,1,,104.05114,1.11527
,,,,,ME-D1-BTM-LSH,,,,,,,,,BTM,7750 SR-7,ALCATEL-LUCENT,BTC,BATAM CENTRE,RIKEP,1,,104.05114,1.11527
,,,,,ME-D1-BTM-OTO,,,,,,,,,BTM,7450 ESS-6,JUNIPER,BTC,BATAM CENTRE,RIKEP,1,,104.05114,1.11527
